State,year,month,NO2_Mean,NO2_1st_Max_Value,NO2_1st_Max_Hour,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_1st_Max_Hour,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_1st_Max_Hour,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_1st_Max_Hour,CO_AQI
District Of Columbia,2016,4,10.60794463,26.20666667,10.8,24.2,0.0341799,0.044033333,10.93333333,42.73333333,0.80111955,1.365,10.4,0,0.232448567,0.342133333,9.016666667,0
Florida,2000,1,15.726173,32.29032258,13.64516129,30.64516129,0.017886677,0.031903226,9.903225806,27.06451613,0.903710145,3.520967742,11.43548387,0,0.788585048,1.296774194,9.903225806,0
Florida,2000,2,17.77374288,35.19230769,12.84615385,33.26923077,0.025075769,0.044346154,9.692307692,38.30769231,0.765678404,2.596153846,8.25,0,0.709154692,1.071153846,9.365384615,0
Florida,2000,3,11.75143835,27.67741935,10.38709677,26.09677419,0.031705677,0.048645161,10.64516129,42.48387097,0.227092274,1.835483871,9.080645161,0,0.811369935,1.04516129,7.225806452,0
Florida,2000,4,10.85746356,27.55555556,6.962962963,26.03703704,0.038908926,0.056555556,9.925925926,56.85185185,0.234970759,1.535185185,11.01851852,0,0.603390593,0.846296296,7.259259259,0
Florida,2000,5,8.708420613,22.19354839,7.096774194,20.90322581,0.034325935,0.052387097,10,49.74193548,0.430947403,2.498387097,8.741935484,0,0.706693355,0.956451613,6.016129032,0
Florida,2000,6,9.545399567,19.16666667,9.433333333,18.06666667,0.0248013,0.040533333,9.4,36.53333333,0.27855995,1.746666667,11.2,0,0.882415333,1.153333333,8.166666667,0
Florida,2000,7,11.95941396,24.18518519,11.11111111,22.74074074,0.031704926,0.052222222,9.62962963,51.44444444,0.791557296,2.97037037,7.518518519,0,0.491444333,0.681481481,7.111111111,0
Florida,2000,8,10.37082813,23.19354839,10.90322581,21.87096774,0.024534935,0.045354839,9.838709677,43.29032258,5.667427565,8.879032258,11.24193548,0,0.702693306,1.114516129,7.887096774,0
Florida,2000,9,8.336078733,18.86666667,11.76666667,17.86666667,0.020098167,0.0338,10.16666667,28.7,5.460425867,7.281666667,8.35,0,0.770682883,0.98,7.05,0
Florida,2000,10,12.88052297,29.93548387,9.967741935,28.32258065,0.029332871,0.045935484,9.838709677,43.64516129,4.235400581,7.316129032,12.82258065,0,0.590067032,0.848387097,7.741935484,0
Florida,2000,11,17.1514935,35.73333333,14.13333333,33.73333333,0.020795167,0.036233333,8.666666667,30.8,1.150629117,4.83,11.26666667,0,0.914342767,1.291666667,9.133333333,0
Florida,2000,12,14.88905181,29.70967742,15.64516129,28.03225806,0.01768571,0.029258065,10.61290323,24.77419355,2.999950387,8.372580645,14.46774194,0,0.694262177,1.016129032,10.93548387,0
Florida,2001,1,17.98594819,35.58064516,13,33.51612903,0.01811829,0.031935484,10.80645161,27.06451613,2.658184919,7.622580645,13.32258065,0,0.767420532,1.164516129,10.80645161,0
Florida,2001,2,13.88272264,28.03571429,9.892857143,26.39285714,0.019855429,0.034571429,10.89285714,29.46428571,1.226315036,5.466071429,12.30357143,0,0.953187214,1.260714286,9.142857143,0
Florida,2001,3,13.28341523,30.25806452,11.03225806,28.58064516,0.029897806,0.043774194,10.87096774,38.96774194,0.977359548,3.851612903,12.5,0,0.633658242,0.840322581,6.951612903,0
Florida,2001,4,10.67632623,26.83333333,6.8,25.26666667,0.0343003,0.049733333,9.6,43.56666667,1.3555706,4.741666667,12.1,0,0.48440325,0.666666667,5.75,0
Florida,2001,5,14.02216552,30,7.52,28.24,0.03776772,0.05552,9.24,59.48,4.00013592,6.53,7.9,0,0.8023567,1.016,6.42,0
Florida,2001,6,11.39058397,23.93103448,11.55172414,22.55172414,0.020356586,0.037344828,9.482758621,33.44827586,0.657684983,3.074137931,9.810344828,0,0.555737638,0.865517241,6.948275862,0
Florida,2001,7,10.35078903,22.61290323,10.90322581,21.29032258,0.021750871,0.037193548,9.290322581,31.61290323,1.405906597,3.429032258,10.43548387,0,0.485998129,0.662903226,6.870967742,0
Florida,2001,8,12.08824187,26.61290323,11.87096774,24.16129032,0.023038387,0.043903226,9.451612903,39.80645161,0.318076048,2.361290323,9.967741935,0,0.545129645,0.775806452,6.612903226,0
Florida,2001,9,8.986976867,18.9,11.06666667,17.86666667,0.023382,0.037033333,9.7,31.83333333,0.384122467,1.878333333,11.95,0,0.580555533,0.746666667,8.116666667,0
Florida,2001,10,9.940264462,23.30769231,10.19230769,22,0.025015615,0.037346154,10.30769231,31.69230769,0.604326942,1.942307692,9.788461538,0,0.707018058,0.961538462,8.615384615,0
Florida,2001,11,12.8168916,26.93333333,13.56666667,25.5,0.023188967,0.0381,9.166666667,33.9,0.253275583,1.11,8.816666667,0,0.6593537,0.918333333,8.516666667,0
Florida,2001,12,13.35981358,27.41935484,14.58064516,25.93548387,0.015530645,0.027548387,9.483870968,23.38709677,0.395559258,1.503225806,9.838709677,0,0.563721903,0.879032258,9.080645161,0
Florida,2002,1,14.76728113,30.74193548,13.70967742,29,0.014521484,0.026870968,10.19354839,22.67741935,0.936339194,3.214516129,10.98387097,0,0.920421935,1.4,10.66129032,0
Florida,2002,2,13.88786014,31.46428571,14.03571429,29.71428571,0.021321607,0.03325,11.42857143,28.14285714,0.697649018,3.242857143,9.875,0,0.387851732,0.653571429,8.303571429,0
Florida,2002,3,9.11743671,20.90322581,9.548387097,19.74193548,0.026915581,0.040967742,10.5483871,35.80645161,0.443026468,2.346774194,11.35483871,0,0.41737429,0.569354839,6.451612903,0
Florida,2002,4,9.730059533,21.93333333,9.7,20.7,0.031568067,0.048933333,9.833333333,45.43333333,0.31857995,1.998333333,10.36666667,0,0.451320883,0.64,7.45,0
Florida,2002,5,7.574242516,18.80645161,7.870967742,17.67741935,0.035685129,0.052225806,9.709677419,47.4516129,0.528565387,2.711290323,8.564516129,0,0.238647565,0.385483871,5.548387097,0
Florida,2002,6,9.416705533,20.1,12.03333333,18.9,0.023741067,0.038033333,9.2,34.83333333,0.2254427,1.568333333,7.166666667,0,0.27640285,0.411666667,6.65,0
Florida,2002,7,10.46892857,21.96666667,11.73333333,20.73333333,0.0238486,0.043666667,9.666666667,41.16666667,0.29145325,1.371666667,8.683333333,0,0.3188079,0.483333333,7.216666667,0
Florida,2002,8,10.47135177,21.58064516,9.064516129,20.32258065,0.020541645,0.035419355,9.161290323,30.83870968,0.52873379,1.385483871,7.209677419,0,0.349417097,0.543548387,8.161290323,0
Florida,2002,9,7.496203552,16.51724138,12.03448276,15.51724138,0.018031069,0.030655172,8.862068966,26.27586207,0.268289362,1.203448276,8.896551724,0,0.491379534,0.656896552,7.862068966,0
Florida,2002,10,11.75345626,24.80645161,11.5483871,23.41935484,0.022451613,0.040419355,9.580645161,34.35483871,0.861505387,3.085483871,9.064516129,0,0.701752387,0.933870968,7.370967742,0
Florida,2002,11,15.0869462,34.06666667,14.4,32.16666667,0.022083367,0.038366667,9.833333333,32.53333333,1.196377483,2.791666667,10.16666667,0,0.381841533,0.735,10.46666667,0
Florida,2002,12,15.98199919,31.61290323,14.61290323,29.77419355,0.017073387,0.030483871,8.774193548,25.83870968,1.605579532,3.437096774,12.64516129,0,0.700421823,1.169354839,10.09677419,0
Florida,2003,1,17.74489796,35.57142857,13.39285714,33.60714286,0.019218786,0.033571429,9.928571429,28.5,1.954329857,5.589285714,11.875,0,0.699655696,1.092857143,10.42857143,0
Florida,2003,2,15.34388529,32.82142857,12.71428571,31.07142857,0.020134964,0.033392857,11.10714286,28.28571429,0.526718786,2.153571429,9.035714286,0,0.525159232,0.8125,10.05357143,0
Florida,2003,3,11.48088952,25.12903226,13.80645161,23.67741935,0.025663032,0.040967742,10.61290323,36.03225806,0.351903968,1.762903226,8.322580645,0,0.566392016,0.812903226,8.967741935,0
Florida,2003,4,9.9862807,25.3,8.633333333,23.86666667,0.0359,0.053233333,10,50.2,0.2114029,1.103333333,6.816666667,0,0.372878433,0.546666667,6.383333333,0
Florida,2003,5,8.823130065,19.87096774,7.935483871,18.74193548,0.036235226,0.054483871,9.935483871,53.06451613,0.334222774,1.658064516,9.758064516,0,0.283155629,0.383870968,5,0
Florida,2003,6,7.875744133,16.93333333,14,15.9,0.0216139,0.0351,9.2,30.46666667,0.1694492,1.385,7.533333333,0,0.371420983,0.511666667,8.4,0
Florida,2003,7,9.134199258,19.70967742,11.19354839,18.58064516,0.020346516,0.037677419,9.451612903,32,0.214876548,1.65483871,8.85483871,0,0.383048161,0.556451613,6.322580645,0
Florida,2003,8,8.816245871,16.61290323,13.58064516,15.67741935,0.016307806,0.029935484,9.032258065,25.38709677,0.21173371,1.662903226,10.16129032,0,0.298146484,0.470967742,7.516129032,0
Florida,2003,9,7.197976233,18.03333333,11.6,16.93333333,0.022587433,0.036166667,10.16666667,31.23333333,0.102432383,0.69,6.366666667,0,0.335460867,0.493333333,6.433333333,0
Florida,2003,10,10.54943819,24.09677419,9.903225806,22.74193548,0.024714129,0.041032258,10.22580645,35.70967742,0.68066,1.840322581,10.40322581,0,0.466688726,0.679032258,6.919354839,0
Florida,2003,11,10.61235617,22.23333333,11.83333333,20.96666667,0.019419567,0.0324,9.3,27.5,0.757002583,1.608333333,10.28333333,0,0.42294815,0.623333333,8.7,0
Florida,2003,12,14.41982616,31.16129032,14.67741935,29.4516129,0.018323,0.030096774,10.16129032,25.61290323,2.426506129,4.438709677,11.48387097,0,0.594965774,0.919354839,11,0
Florida,2004,1,15.19731181,32.4516129,13.35483871,30.58064516,0.019723065,0.034,10.87096774,28.83870968,2.837735629,5.291935484,14.24193548,0,0.621103048,0.933870968,9.693548387,0
Florida,2004,2,10.46568524,22.86206897,12.86206897,21.55172414,0.022803207,0.034689655,11.31034483,29.37931034,0.929906414,1.943103448,6.431034483,0,0.692211276,0.89137931,9.051724138,0
Florida,2004,3,10.03316768,25.96774194,10.77419355,24.41935484,0.033921677,0.050451613,10.51612903,44.61290323,0.173744952,0.969354839,8.532258065,0,0.776924516,0.946774194,6.306451613,0
Florida,2004,4,8.242984567,22.5,8.133333333,21.16666667,0.039590333,0.055,9.933333333,52.26666667,0.229097217,1.19,8.8,0,0.608708033,0.791666667,6.016666667,0
Florida,2004,5,6.260559774,18.22580645,7.774193548,17.22580645,0.033224516,0.049870968,9.838709677,48.87096774,0.404706919,2.698387097,13.62903226,0,0.411158839,0.538709677,5.564516129,0
Florida,2004,6,7.8340909,17.63333333,8.5,16.66666667,0.025052733,0.041633333,9.466666667,35.26666667,0.164147717,1.225,7.8,0,0.48586495,0.625,5.8,0
Florida,2004,7,9.153673903,20.77419355,9.419354839,19.61290323,0.028088677,0.048709677,10.03225806,45.77419355,0.874266081,2.788709677,11.87096774,0,0.337218355,0.470967742,7.080645161,0
Florida,2004,8,9.142617552,18.65517241,10.55172414,17.5862069,0.022123862,0.040068966,9.24137931,34.27586207,0.384478103,1.718965517,8.155172414,0,0.139092931,0.317241379,6.620689655,0
Florida,2004,9,6.570093538,14.88461538,9.807692308,14.07692308,0.019614692,0.028153846,9.923076923,23.88461538,0.169271981,0.951923077,7.365384615,0,0.316072385,0.444230769,8.461538462,0
Florida,2004,10,8.527737129,20.64516129,7.516129032,19.41935484,0.023655226,0.038451613,9.741935484,32.74193548,0.181480419,1.240322581,6.951612903,0,0.484105855,0.693548387,6.435483871,0
Florida,2004,11,9.861148233,23.13333333,13.06666667,21.86666667,0.023493133,0.037933333,9.633333333,32.13333333,0.3928472,1.155,7.05,0,0.54362285,0.77,8.883333333,0
Florida,2004,12,12.81141981,27.07407407,14.85185185,25.48148148,0.018119963,0.029777778,9.925925926,25.25925926,0.965299944,2.4,9.814814815,0,0.82935063,1.088888889,9.518518519,0
Florida,2005,1,11.71948803,24.96774194,12.93548387,23.5483871,0.022643419,0.035612903,10.03225806,30.16129032,0.613652952,1.774193548,9.370967742,0,0.543629532,0.788709677,7.387096774,0
Florida,2005,2,11.00642004,25.57142857,12.42857143,24.10714286,0.0288125,0.040964286,11.07142857,34.78571429,0.845528732,2.773214286,8.660714286,0,0.422337607,0.582142857,7.910714286,0
Florida,2005,3,11.35813784,27.25806452,11.90322581,25.67741935,0.032050613,0.043967742,9.64516129,37.90322581,0.912334887,3.296774194,10.5,0,0.64565271,0.811290323,9.290322581,0
Florida,2005,4,8.062296655,21.86206897,8.379310345,20.55172414,0.042657103,0.057137931,9.793103448,53,0.150202483,1.163793103,7.931034483,0,0.435268793,0.594827586,4.810344828,0
Florida,2005,5,6.252611355,16.51612903,6.709677419,15.48387097,0.039352613,0.053935484,9.838709677,52.51612903,0.262463355,0.879032258,7.967741935,0,0.493967548,0.601612903,5.387096774,0
Florida,2005,6,7.2617064,15.5,11.86666667,14.63333333,0.020123,0.031666667,9.266666667,26.86666667,0.612375533,2.031666667,9.433333333,0,0.825326467,0.94,7.35,0
Florida,2005,7,6.080092935,13.61290323,9.419354839,12.77419355,0.022145742,0.037774194,9.870967742,36.74193548,0.649417758,2.309677419,9.967741935,0,0.578476177,0.708064516,5.983870968,0
Florida,2005,8,8.138374419,17.70967742,12.09677419,16.77419355,0.024226677,0.044612903,9.838709677,40.87096774,0.312274226,2.143548387,9.790322581,0,0.553236984,0.698387097,6.741935484,0
Florida,2005,9,6.156198621,14.86206897,8.655172414,14.03448276,0.027948207,0.042103448,9.827586207,41.96551724,0.34298681,1.618965517,10.13793103,0,0.558193362,0.718965517,6.568965517,0
Florida,2005,10,7.064324129,16.29032258,11.77419355,15.25806452,0.021959581,0.033645161,9.870967742,29.09677419,0.406475694,1.182258065,8.516129032,0,0.617399903,0.759677419,7.532258065,0
Florida,2005,11,8.3602242,19.1,9.766666667,18.06666667,0.022857933,0.036033333,9.4,30.56666667,0.250247983,1.353333333,5.866666667,0,0.488788717,0.655,7.316666667,0
Florida,2005,12,12.49778797,27.62068966,16.65517241,26.03448276,0.019811586,0.031551724,10.13793103,26.79310345,0.892184466,2.806896552,10.43103448,0,0.591849759,0.9,9.879310345,0
Florida,2006,1,11.1430491,26.48387097,13,24.96774194,0.020549839,0.033419355,10,28.38709677,0.561780758,1.812903226,9.822580645,0,0.9082545,1.198387097,9.016129032,0
Florida,2006,2,11.29511275,28.60714286,12.53571429,27,0.026221643,0.040714286,10.89285714,34.5,0.384430071,1.548214286,9.821428571,0,0.288908429,0.525,7.553571429,0
Florida,2006,3,8.336928968,21.29032258,9.451612903,20.06451613,0.039499903,0.054741935,11.06451613,49.90322581,0.338056855,1.806451613,8.725806452,0,0.363784258,0.509677419,5.5,0
Florida,2006,4,7.273895,19.8,8.733333333,18.63333333,0.0385342,0.0543,10,51.6,0.338979033,2.086666667,6.716666667,0,0.400405467,0.536666667,5.916666667,0
Florida,2006,5,7.925576065,19.77419355,6.774193548,18.64516129,0.04089271,0.058580645,9.935483871,60.19354839,0.264990952,1.327419355,8.483870968,0,0.061980452,0.190322581,5.870967742,0
Florida,2006,6,6.881746,17.53333333,10.9,16.5,0.031563867,0.0458,9.6,45.26666667,0.206640517,1.431666667,8.283333333,0,0.230782817,0.361666667,7.35,0
Florida,2006,7,6.78652071,15,11,14.09677419,0.024815871,0.039258065,9.709677419,33.93548387,0.320647048,1.880645161,10.11290323,0,0.346768323,0.459677419,6.193548387,0
Florida,2006,8,8.077659258,18,9.806451613,16.93548387,0.02218271,0.039225806,10.03225806,35.67741935,0.228600694,1.422580645,8.516129032,0,0.320718048,0.461290323,8.064516129,0
Florida,2006,9,8.342844733,19.86666667,8.133333333,18.76666667,0.0297824,0.047666667,9.5,43.26666667,0.2406574,1.335,6.9,0,0.4943648,0.656666667,7.9,0
Florida,2006,10,8.665199484,21.25806452,9.483870968,20.03225806,0.029491935,0.045806452,9.774193548,39.12903226,0.575953097,2.227419355,7.983870968,0,0.481640274,0.656451613,6.209677419,0
Florida,2006,11,9.651190533,22.53333333,12.33333333,21.2,0.025456533,0.0375,9.733333333,32.33333333,0.766646817,1.798333333,9.033333333,0,0.347862883,0.596666667,7.533333333,0
Florida,2006,12,8.066125548,17.58064516,11.90322581,16.61290323,0.021295226,0.031354839,10.32258065,26.58064516,0.460793339,1.366129032,9.161290323,0,0.412353081,0.588709677,8.919354839,0
Florida,2007,1,8.341184145,18.82258065,13.22580645,17.77419355,0.021043,0.031048387,10.19354839,26.33870968,0.764978718,2.650806452,10.53225806,0,0.313698605,0.431693548,8.193548387,0
Florida,2007,2,10.16609061,21.78571429,10.35714286,20.51785714,0.026795036,0.040785714,9.910714286,34.67857143,1.488933464,4.490178571,10.28571429,0,0.321426295,0.466428571,7.535714286,0
Florida,2007,3,6.426648774,17.61290323,8.532258065,16.5483871,0.035494177,0.049467742,9.790322581,43.06451613,0.734218565,2.747580645,10,0,0.353746048,0.46483871,5.927419355,0
Florida,2007,4,6.53628925,17.66666667,9.466666667,16.66666667,0.040168733,0.056116667,10.23333333,53.63333333,0.614238025,2.339166667,10.03333333,0,0.360524842,0.481083333,7.091666667,0
Florida,2007,5,5.103286262,14.39344262,6.967213115,13.55737705,0.042128311,0.057639344,9.901639344,55.62295082,0.435477426,1.906557377,7.12295082,0,0.29869159,0.431393443,6.836065574,0
Florida,2007,6,4.667472433,11.38333333,8.616666667,10.7,0.029863717,0.04565,9.966666667,40.86666667,0.433801925,2.035833333,9.733333333,0,0.254925725,0.340916667,5.591666667,0
Florida,2007,7,4.929008419,11.88709677,10.83870968,11.16129032,0.026070565,0.042725806,9.532258065,36.62903226,0.601860355,2.562096774,10.15322581,0,0.237177323,0.34266129,6.741935484,0
Florida,2007,8,4.097139661,11.32258065,8.64516129,10.67741935,0.026016468,0.044693548,9.629032258,42.40322581,0.604739218,2.584677419,10.2983871,0,0.191344476,0.303064516,6.669354839,0
Florida,2007,9,3.911529217,10.6,9.633333333,9.9,0.024168083,0.037,9.316666667,31.33333333,0.340760383,2.016666667,8.458333333,0,0.198359833,0.297666667,6.233333333,0
Florida,2007,10,3.759329629,9.193548387,10.37096774,8.661290323,0.023878855,0.033854839,9.209677419,29.11290323,0.330357363,1.474193548,7.266129032,0,0.214251403,0.290241935,6.120967742,0
Florida,2007,11,8.20410045,19.05,11.35,17.95,0.025566767,0.04025,10.51666667,34.28333333,1.0512931,2.824166667,8.933333333,0,0.31023795,0.46475,9.508333333,0
Florida,2007,12,7.827438435,17.08064516,12.9516129,16.0483871,0.020627516,0.033322581,9.951612903,28.22580645,0.581080476,2.20483871,8.467741935,0,0.357162113,0.480403226,8.217741935,0
Florida,2008,1,7.574077403,17.82258065,12.24193548,16.75806452,0.024529629,0.035516129,9.806451613,30.14516129,0.63464104,2.612903226,7.862903226,0,0.279722823,0.399919355,7.322580645,0
Florida,2008,2,7.6510795,18.75862069,12.32758621,17.65517241,0.026780552,0.039034483,10.63793103,33.06896552,0.71799431,3.182758621,10.01724138,0,0.157690483,0.279310345,8.163793103,0
Florida,2008,3,5.350703645,14.30645161,7.903225806,13.51612903,0.03627171,0.048435484,10.72580645,41.72580645,0.633919911,2.591129032,7.911290323,0,0.12478229,0.220725806,5.588709677,0
Florida,2008,4,4.408086183,13.35,8.55,12.51666667,0.037841767,0.050616667,9.966666667,47.25,0.581352425,2.3425,8.283333333,0,0.104424133,0.177083333,5.625,0
Florida,2008,5,3.776435645,10.56451613,6.612903226,10,0.034460898,0.048188172,10.18817204,45.41935484,0.569130056,2.140322581,8.693548387,0,0.124394742,0.196693548,4.85483871,0
Florida,2008,6,4.725496038,11.03773585,9.886792453,10.33962264,0.024154943,0.041056604,9.566037736,35.09433962,0.591388509,2.326415094,11.38679245,0,0.120364443,0.211415094,5.839622642,0
Florida,2008,7,4.998847952,11.5,10.70967742,10.83870968,0.023565145,0.03883871,9.838709677,32.93548387,0.764909411,3.197580645,9.60483871,0,0.207530927,0.296532258,8.314516129,0
Florida,2008,8,3.599310508,9.852459016,10.13114754,9.31147541,0.020415279,0.032163934,9.426229508,27.54098361,0.483568336,2.081967213,8.778688525,0,0.351502902,0.424836066,5.819672131,0
